"","factor1","factor2","factor3","factor4","factor5","factor6"
"47",5.85835963312168,6.32910581894678,16.8451343891484,8.86014363509981,25.0568022810861,3.19465178197424
"48",0.65212436004584,-3.75568958434856,12.1490838931265,-0.231488507049676,-5.86089115111537,-7.91048676498793
"49",1.23486670894264,9.8900839157805,18.6256005737408,6.87146298563297,13.3238891563911,-15.9781532578725
"50",-3.86809770821961,9.46579578223366,10.8995959425984,7.92196278284015,32.4580738389241,-9.24824329882134
"51",4.1917019044205,3.58408902163294,8.30960596797407,6.48780351612638,14.7210641056538,20.3640621074722
"52",6.41499620012106,12.7951363090881,15.7492273117632,8.47201620420764,14.4006907247781,-10.8179685452579
"53",8.60474229490406,7.76853005274326,0.217623831105324,-1.4511063855742,-27.6693307727771,-7.56510490994317
"54",-6.23706012528294,-7.37602361027221,-9.38414038901277,-6.57696210692934,-19.0359664955854,15.9788808425657
"55",-12.0416905287619,-7.96807108293003,-5.9017010546471,-6.76512949673533,-35.2182046264707,-25.9111777724443
"56",6.94617222051611,-7.39141331211635,3.22876871159164,0.769668713504645,-8.51799460286711,1.17194539349552
"57",3.36234379388811,-0.686395806555932,-14.6895838046272,-5.43869687048184,-21.076173423704,6.14049240651176
"58",4.782346168241,0.543439290538197,-11.5452128240796,-0.8372923356792,-6.30807447573796,9.92424327501917
"59",6.45908126846163,6.34694982678416,9.4763068671524,3.53034930348917,-9.48910828850804,-12.3289456434242
"60",5.22015874084878,11.3137244754476,-8.54833995849541,0.693698845543388,-18.2001580601692,1.10765490362328
"61",-3.15102639274665,-2.14293316689656,-0.911889508243917,-3.44008861299557,-19.6275389408183,-4.20559472525784
"62",-13.9115774114801,-12.8547492860286,-13.655237615799,-9.91832685194183,-29.6055726071725,-4.39986652291656
"63",-10.1805788887009,-9.3832194062367,-14.3999441311973,-7.44869349334029,-24.8415323615194,8.16617663632378
"64",-0.641441251680961,-10.8644945849405,-11.665885390818,-4.6711507043678,-16.3277905371366,3.25521692799584
"65",-5.58472575322032,-2.15541540702787,-8.98066826705621,-5.36713609667909,-18.7002668338244,3.56641821146474
"66",-9.75882441463007,-14.2114493304744,-8.4761666813458,-7.42611579494996,-22.6674443824617,-3.99698471382735
"67",-8.79749143253298,-8.95595774965152,-11.0410762981443,-4.86415257389926,-17.6025376085462,4.64864778156078
"68",-12.5577290263006,-4.92774072806135,-4.21442947990831,-2.57216187072194,-17.3084136126364,0.15914482268288
"69",1.11850791506886,-7.43218766393392,-4.95118121139721,-7.09475239709083,-12.4161056915231,1.27987175928543
"70",-3.3553381630867,-5.87270646126085,0.176535818584095,-2.76781804809997,-20.8249885671278,4.95329253282577
"71",-3.5488381573023,-6.65161927297191,-10.9067530216435,-5.93728527639441,-24.7592031535477,-10.6667068627177
"72",-6.18130914627605,-5.26841920072276,-12.6862013448418,-8.10619996701134,-34.9850458629121,-6.41045137931104
"73",3.1101508477827,0.0060605396723416,2.96661387994482,-2.29441195654252,-11.7037123377255,-3.81103901496308
"74",-8.46834865868751,0.131412191210869,-5.1205617378972,-2.86651089821225,-22.4939378278153,-1.94939294409307
"75",-0.114011749408455,6.69240489475233,-5.62784769612649,-3.30325012849208,-17.6492529357046,-7.27166586590173
"76",9.51913072676951,6.17914588736063,15.5498131093532,5.12004571963307,-4.1513299692667,3.00722959595418
"77",-2.26980355449925,-4.80558303828074,-19.4054713496477,-8.39877259670188,-29.698429430087,3.42043379168926
"78",-0.315845727473511,1.80346851093925,1.06545841488774,-3.57869585526483,-15.1991613892835,-17.8167587146911
"79",-6.29252756568356,-9.42968023559794,0.328189835309216,-1.0154046172899,-12.0155762858187,-14.2002640859448
"80",-6.84340859914396,-2.93263847724604,-14.3114131264629,-7.0802993096663,-14.9204689602344,3.86874900781762
"81",-10.8449119987592,-12.6352248778979,-14.6251964744306,-8.14844103063707,-17.7693045993252,-2.40268421729606
"82",1.49938226774159,0.457539029264704,-4.88953752058075,-1.13758756827104,-14.5268754698456,11.5225418785161
"83",0.129240302825747,-6.35150347137782,-6.46662475870188,-7.7244728608094,-12.8040923510521,5.21534016223216
"84",-8.53155171179978,-2.71074450494589,0.89062071477729,-4.23166296296784,-22.7617113844032,-8.36416499998813
"85",-2.869014784522,-6.4874975133801,-4.29614927045632,-6.49524841998868,-25.462898070791,-3.66808422113658
"86",-7.12699385610094,-10.0915189472876,-13.8817874965255,-8.48753193283297,-20.6446099693964,-16.1499490531998
"87",-12.3989289138968,-16.4713541252332,-15.301233298882,-12.3836503321003,-33.7989934081091,-13.6019948500562
"88",-6.92389699647991,-9.2859876194742,1.61832967729193,-2.84285361318317,-9.99213256032875,-5.62480927317486
"89",-11.2280787248371,-4.15527349503896,-1.32285244757231,-3.75836729618089,-12.6194237141042,-14.1736470729402
"90",-9.24850995731429,-9.06466207349447,-13.3756963274432,-9.62395952231358,-33.8927811934564,0.611768591688838
"91",-1.30489396138698,-12.0553927216484,-15.6138874688678,-9.01060844511415,-14.9383935161077,10.1282482798223
"92",-7.90223128728869,-5.88923931769913,-16.2685142026646,-7.17990901673079,-16.2727270427748,-11.5947548420918
"93",-6.92318509670165,-1.62080039545297,-13.1814129155525,-3.98340479908036,-13.3646030923554,-8.11229590296735
"94",-5.05350270200687,1.70331435454202,-10.7052538378174,1.46721621492712,-8.52549717807557,-6.75472745411387
"95",-8.49648722135822,-13.5966335510332,-18.513679445087,-10.1202150087578,-26.00360233716,22.1538580605771
"96",-10.6146903433744,-9.86928559846211,-3.69082631363589,-9.47123121544538,-33.3193704405811,-22.1050794375354
"97",0.476889023783259,0.768874320239985,-11.9762039455689,-0.401748656159948,-5.14760019961549,-1.95094844937158
"98",-1.68714396329516,-3.08618929362909,-7.82038548630489,0.0572625447503511,17.1835251221043,4.26597335328005
"99",-3.23416039916171,0.60494114319655,4.18752162471676,-6.09336280418086,-7.61014794299252,-7.41490204627894
"100",1.94101874343299,-5.40720530575031,-6.06752637786602,-4.62159043127387,1.23124948714436,0.648756900145512
"101",7.28208481771077,-5.32339192155086,-6.18647119384265,-2.01806115172191,3.36392777020282,20.2706843266654
"102",1.77961065602979,12.2834507285871,16.9520271425279,7.47743308820831,17.1068999317326,-13.2043211386599
"103",-1.84697823139083,1.73338030930173,4.82308230919888,0.63747444042207,21.7200627903537,-0.326021315136737
"104",-5.97807832650772,0.733962096405249,-9.47827287743255,-4.31796511042667,-4.73093944535062,0.583917297115386
"105",-0.980253024946094,0.18328623918608,6.61001524152091,5.34972346284933,39.8890475326211,12.0492616965597
"106",7.58715839015537,5.52207971008677,17.1483173269504,5.92197564284712,4.51825369523855,-11.0040866545362
"107",-3.34544296896051,-10.4601430174588,-15.5977140266137,-4.35951190638769,-7.7943636743172,13.4833156891325
"108",-5.08877944973041,-3.51015294756681,1.58320203150679,-2.58895821451583,-6.64887555990416,-13.7847253663299
"109",0.638720576425417,-1.43075465803322,-4.78320782430599,-4.48422853793932,-0.00231896439633494,3.77609784340546
"110",-0.647316132899136,-4.5493624749825,4.9889029277744,-1.27840146192988,-1.33280995482271,2.02960404593589
