"","factor1","factor2","factor3","factor4","factor5","factor6","factor7"
"86",-9.6435793620361,-8.45874236221372,-14.1287611839905,-10.1026205179752,-20.6336887709366,-15.9441608936092,2.94009090909091
"87",-16.7082710467588,-12.637411947354,-15.0994490720723,-16.4422101684783,-33.7048925298769,-13.4994169263919,-34.4599090909091
"88",-9.27613737805648,-2.80408593074862,1.5120729306803,-9.29370395547373,-10.027344041222,-5.7208657660972,-0.0599090909090531
"89",-15.1482068716357,-3.95462164746901,-0.957197435062827,-4.12990805936698,-12.5240318320739,-14.1061157043659,-34.4599090909091
"90",-12.4569910921161,-9.72379750646876,-13.3818373062243,-9.07788273710328,-34.0161482843074,0.638006183347326,-15.4599090909091
"91",-1.72747857313717,-9.20559729363504,-15.5622332400295,-12.0420449253122,-14.7726590253122,10.0389991565206,-14.7599090909091
"92",-10.7229027006744,-7.37997574113602,-16.0000959607903,-5.86472246459716,-16.1203017080679,-11.4379540729667,-27.4599090909091
"93",-9.43772971763016,-4.09250856901259,-12.9943609961915,-1.60650746290061,-13.3174295700588,-8.0373167177051,-17.4599090909091
"94",-7.02141419876018,1.37074686970472,-10.6538119610843,1.71326264071602,-8.67650743426587,-6.5143685379235,-14.7599090909091
"95",-11.4288304507045,-9.9718451898448,-18.8827458648237,-13.6221596753168,-26.1570307801543,21.8746484516355,11.7400909090908
"96",-14.2477296044924,-9.55205135294081,-3.70155468381521,-9.87528814995551,-33.3484930172575,-21.9796350425246,-14.7599090909091
"97",0.503677100742256,-0.308230637573567,-12.2920167398146,0.747797930695534,-5.22421351282645,-1.73086829173245,14.6400909090909
"98",-2.39313367725141,-0.11426028769181,-7.82347052770279,-3.0890112950503,17.3049830043167,4.35317427224982,-12.4599090909091
"99",-4.14054068828203,-6.13929128957894,4.18723244188699,0.596881705252688,-7.55491587326752,-7.43786887518667,-8.85990909090907
"100",2.66336388588491,-4.64994569361138,-6.09924908445254,-5.41313996089911,1.37024670426906,0.559474973381361,4.54009090909088
"101",9.78368890238179,-2.07301530581122,-6.29745952426347,-5.32286887691802,3.41058472393087,20.2765140185004,4.54009090909082
"102",2.42963712718501,7.46466486052376,17.1144377896169,12.2964309101451,17.1006879994437,-13.2368309036958,-5.859909090909
"103",-2.33237105511595,1.0795345914743,4.02903709073627,1.66272583238411,21.6440127751652,-0.526513239016879,49.5400909090909
"104",-8.06033408214005,-4.50174788581806,-9.30851381547876,0.743211091454776,-4.55313623651824,0.562684105629092,-24.4599090909091
"105",-1.2828244153407,5.25964857490204,6.78062623736695,0.177152935030311,40.00410932731,11.9183339322763,-7.45990909090909
"106",10.2796627228618,5.86278407372665,17.5904175289882,5.55281159540918,4.4984639548063,-10.8830663467789,-7.45990909090904
"107",-4.62172011573694,-4.31645696143211,-15.900194711231,-10.4838031459338,-7.88086778623413,13.5195910319305,9.54009090909079
"108",-6.82293816725056,-2.57156648038507,1.49424912412047,-3.50762105765531,-6.59578774438531,-13.7587244416982,-2.95990909090905
"109",0.982334254680245,-4.37571194700346,-4.78573737149389,-1.42162973336571,0.120114241472995,3.56109023659748,8.54009090909088
"110",-0.842523269614428,-1.27250574366009,5.14761207139182,-4.54190757622307,-1.33321359493129,1.96688173523483,-2.95990909090911
